work_order, service_code, service_address, latitude, longitude
337884, "PFI10", "WJ- WASHINGTON AND CHESHIRE ", 44.0606551687944 -123.100243701559
338209, "SFS30", "CHAMBERS ST/W 18TH AVE", 44.0404284372522 -123.117673312996
318132, "SFS30", "DELTA HWY NB OFFRAMP  - GOODPASTURE ISLAND RD", 44.0850068328986 -123.102116910516
346728, "PFI10", "WJ: 6TH AND WASH 2", 44.0527489772368 -123.100570532341
364589, "SFS30", "VAN BUREN ST/W 7TH AVE", 44.0521584333044 -123.109412459984
328783, "PFI10", "MJ: BELOW 4J ", 44.0642970900242 -123.104446538847
347344, "PFI10", "AC- W. RICH SOUTH BANK #3", 44.0463805468952 -123.143117485101
343122, "PFI10", "TS- #1", 44.0686432371397 -123.138874463227
313715, "PFI10", "SEE PIN LOCATION", 44.0588161993911 -123.085988901696
345235, "SFS30", "SEE PIN LOCATION", 44.0579486153522 -123.109415120265
363594, "SFS30", "HILYARD ST/E 32ND AVE", 44.0218565016415 -123.081500586086
330872, "PFI10", "WJ: CLARK AND JEFFERSON 4", 44.0596683654503 -123.101660837243
352013, "PFI10", "SCOBERT: NE CORNER ", 44.0552541594661 -123.109859385388
359146, "PFI10", "WM: S CREEK W BRIDGE", 44.0421138035564 -123.115849503302
341709, "SFS30", "MADISON ST - W 8TH AVE", 44.0509086928082 -123.10334795312
337847, "SFS30", "W 4TH AVE - MADISON ST", 44.0554579097904 -123.103893447755
311641, "SWM30", "FERRY STREET BRIDGE ", 44.0596951301109 -123.082046220394
347361, "SWM30", "SEVENTH AVENUE MEDIAN ACROSS FROM OVERHEAD DOOR", 44.0519919512695 -123.124943839201
357172, "SFS30", "910-BLK W 16TH AVE", 44.0419021590231 -123.10641823491
317556, "PFI10", "WJ: 6TH AND WASH", 44.0532107916695 -123.100494289524
317224, "PFI10", "5TH & WALLIS", 44.0546870042551 -123.148699632243
311655, "PFI10", "SEE PIN LOCATION", 44.0461031727164 -123.134576564181
352778, "SFS30", "W 13TH AVE - DANI ST", 44.0444882349993 -123.153212034388
346725, "PFI10", "WJ: 6TH ON RAMP 4", 44.0536931712766 -123.099889818411
340354, "PFI10", "NORTH OF 1ST AND JEFFERSON ", 44.0593622297341 -123.101608563221
314705, "SFS30", "LAWRENCE ALY/W 1ST AVE", 44.0587406508303 -123.099495615458
352750, "PFI10", "GARFIELD PARK : HAYES ", 44.0427389882827 -123.121467374935
328942, "PFI10", "SKINNER BUTTE- WEST OF PLAYGROUND ", 44.0617803854831 -123.09743659857
352022, "PFI10", "WJ- SEC 1 NEAR 1ST", 44.0585245354472 -123.101365697796
323803, "PFI10", "LINCOLN SCHOOL PARK", 44.0465220016943 -123.10370923217
352744, "PFI10", "GARFIELD GARBAGE CAN", 44.0425218141464 -123.120127286143
346731, "PFI10", "SB: 19 TABLES", 44.0601742157579 -123.093865966152
327330, "SFS30", "W 13TH AVE/DANI ST", 44.0444751903543 -123.153207591425
317581, "SFS30", "853 BELTLINE WB", 44.0970904630024 -123.127803249288
332729, "PFI10", "WJ- NEXT TO ON RAMP FENCE ", 44.0535483419869 -123.100217429281
337137, "PFI10", "(STORED 8.13.20) TS- FRONT OF PARK NEAR TRACKS #1", 44.0682736739528 -123.138535238438
334416, "SFS30", "HARRIS ALY - E 25TH AVE", 44.0322326994654 -123.07839487045
335708, "PFI10", "AB: 250 YDS UPSTREAM FROM DEFASIO ", 44.0550868999681 -123.083127006342
364221, "SFS30", "OWEN LOOP NORTH  - ED CONE BLVD", 44.0534475772571 -123.191770541135
330116, "PFI10", "WJ SECTION TWO #20", 44.0552704479573 -123.100527191548
328759, "SFS30", "BELTLINE EB/ROYAL AVE", 44.0678966427416 -123.173945059856
332715, "PFI10", "WJ- SEC 2 NEAR TRACKS AND I-105", 44.0562527036437 -123.101403031347
356287, "SFS30", "SEE PIN LOCATION: (1020 OWEN LOOP SOUTH)", 44.0520784217089 -123.188267622381
368369, "SFS30", "W 11TH AVE - BAILEY HILL RD", 44.0480317912933 -123.14790734491
355567, "SFS30", "DIVISION AVE/ROSS LN", 44.0978538056273 -123.120389446294
357370, "PFI10", "WHILAMUT NA- SOUTHEAST OF BMX BRIDGE ", 44.0522365969865 -123.067183897908
317032, "PFI10", "DP: N END PENINSULA ", 44.0741739031085 -123.113596961246
333190, "PFI10", "BERTELSEN SOUTH MIDWAY", 44.0551013693627 -123.159856633313
334827, "PFI10", "SB- BELOW CAMPBELL CENTER ON RIVER", 44.0591411489043 -123.086821654125
347611, "PFI10", "WJ: 6TH AND JEFF 2", 44.0529803945803 -123.101594641756
328598, "PFI10", "AB- DOWNSTREAM OF NEW BOAT RAMP", 44.0525274681367 -123.079715948395
343339, "PFI10", "SOUTH KNICKERBOCKER WEST OF FRANKLIN TUNNELS ", 44.0448085875843 -123.058339766764
352234, "PFI10", "SB- DOWNSTREAM OF FERRY STREET BRIDGE #1", 44.0582585851427 -123.085046808749
345748, "SFS30", "W 18TH AVE/CHAMBERS ST", 44.0404397853148 -123.117685163776
342999, "PFI10", "MJ- BELOW 4J", 44.0639818289379 -123.103191219388
340156, "PFI10", "SKINNER: ACROSS ISLAND", 44.0593902302597 -123.087971681817
346527, "SFS30", "W 11/ COMMERCE ST", 44.0491724450153 -123.167488054967
346255, "PFI10", "WJ- SEC 4 OFF RAMP #1", 44.0531318744053 -123.101452598872
336759, "PFI10", "WJ: BEHIND BATHROOMS 2", 44.0572302315766 -123.101609712078
335250, "PFI10", "AC: WEST OF HAMPTON", 44.0469481987558 -123.151880113026
335536, "SFS30", "SEE PIN LOCATION", 44.0579065661278 -123.128291145447
334628, "PFI10", "AC: S GRANT", 44.042233892356 -123.120612479068
327132, "PFI10", "WJ- SOUTH OF BB COURT #1", 44.0569387317545 -123.101507004818
360279, "PFI10", " NOLAN: S OSCAR CULDESAC ", 44.0507333729933 -123.171331506412
331022, "PFI10", "SEE PIN LOCATION", 44.0602434059335 -123.101618691274
369249, "PFI10", "MJ- BELOW ORG #2 ", 44.0638509224432 -123.102845301543
332503, "PFI10", "WJ- SEC 4 I-105 ON RAMP", 44.0529766650703 -123.100547503899
326210, "PFI10", "GARFIELD PARK- BELOW MATHEWS", 44.0426050645959 -123.122385536446
364023, "SFS30", "480 LAWRENCE ST", 44.0545674894352 -123.099072359423
342796, "PFI10", "WJ E OF HORSESHOE FIELD", 44.0581138894615 -123.100576751086
340181, "PFI10", "WJ: E OF RESTROOM ", 44.0574508425726 -123.101400218396
336771, "PFI10", "WB: ACROSS FROM JUNGLE ISLAND 2", 44.068716776433 -123.115211545221
322843, "SFS30", "W 2ND AVE - MONROE ST", 44.057640385331 -123.104833239053
359229, "SFS30", "JEFFERSON ST/W 6TH AVE", 44.0532983798273 -123.101805229754
347765, "SWM30", "EAST SIDE OF CONNECTOR", 44.0610024388073 -123.116831511741
353076, "PFI10", "TRAINSONG- NEAR FENCE", 44.0686091024775 -123.138775812533
329080, "PFI10", "NB: UNDER GREENWAY", 44.0677886567981 -123.111338161815
347759, "SWM30", "CONNECTOR EAST SIDE BARRE SOUTH CAMP", 44.0607653626125 -123.116843461474
346321, "PFI10", "WB- WEST OF EWEB SUBSTATION.", 44.0759654888647 -123.116069556172
317608, "SFS30", "SILVER LN/RIVER RD", 44.0956067460783 -123.127980382666
354916, "PFI10", "TUGMAN: UNDER SHELTER", 44.015516914833 -123.083533839533
342812, "PFI10", "6TH ON RAMP #2", 44.053671644942 -123.099853933604
317191, "PFI10", "BERTELSEN SOUTH SIDE #1", 44.0551581233863 -123.162035615254
342806, "PFI10", "WJ- SEC 1 NEAR TRACKS AND WASHINGTON ", 44.0567229312332 -123.10081062385
339244, "PFI10", "SB- JUST ABOVE ISLAND ", 44.0593591873326 -123.087239540909
362526, "SFS30", "W 5TH AVE/FILLMORE ST", 44.0543788520938 -123.116995652752
354094, "PFI10", "ALTON BAKER: S BMX BR", 44.0517632065065 -123.066103095377
354080, "PFI10", "WJ- UNDER I-105 SEC. 2 WASHINGTON SIDE ", 44.0551270719067 -123.101384621983
360866, "SFS30", "SEE PIN LOCATION", 44.0506637201212 -123.105505799529
345370, "PFI10", "SK: RAILROAD TRACKS ", 44.0446215159491 -123.053619925794
349562, "PFI10", "WB: UPSTREAM OWOSSO BRDG", 44.0918351870855 -123.117071673324
345358, "PFI10", "OAK PATCH WEST 2", 44.0470730120609 -123.137657176756
335867, "SFS30", "W 13TH AVE - COMMERCE ST", 44.0452200113591 -123.166865052782
352142, "PFI10", "WESTMORELAND: N 18TH W FLYOVER", 44.0404818635559 -123.115886788524
316700, "SFS30", "W 3RD ALY - TAYLOR ST", 44.0565145251558 -123.114050472695
349576, "SFS30", "SEE PIN LOCATION: (PACIFIC AVE)", 44.0573076171709 -123.182560194546
321635, "PFI10", "GARFIELD PARK", 44.0426547688054 -123.119753952731
337731, "SFS30", "HAYES ST/W BROADWAY", 44.0499705968898 -123.121585827904
328611, "PFI10", "SB: UNDER FERRY", 44.0575352997943 -123.084448115875
337725, "SFS30", "MONROE ST/W 3RD AVE", 44.0565460777476 -123.104839339887
317393, "PFI10", "AB: S BMX BRIDGE", 44.0531290338279 -123.06735230703
343932, "PFI10", "WJ- SEC 1 NEAR TRACKS AND WASHINGTON ", 44.0567329990962 -123.100759117462
339046, "PFI10", "OAK PATCH WEST: S PATH E ACORN", 44.0471939913501 -123.137532005556
328639, "PFI10", "GUDUKUT- #5", 44.0442580198257 -123.126735035798
333219, "PFI10", "WJ: NE 6TH/MADISON", 44.0535092749485 -123.102595624885
328638, "PFI10", "GUDUKUT- #4", 44.0442545112303 -123.12677070979
330063, "PFI10", "WB- ACROSS FROM JUNGLE ISLAND ", 44.0686086112129 -123.115188751224
350797, "PFI10", "LONE OAK PARK WEST SIDE", 44.0989624481127 -123.122385104608
335133, "PFI10", "DP: PENINSULA MIDWAY", 44.0719537492134 -123.114158613061
331355, "PFI10", "SKINNER ISLAND", 44.0596109035534 -123.087624911974
328610, "PFI10", "TREVON AND TERRY STREET BRIDGE", 44.0921729456281 -123.190092068445
337730, "SFS30", "400-BLK S BERTELSEN RD", 44.0553939919853 -123.163077825724
349211, "PFI10", "AMAZON: S END ASH GROVE", 44.029511045187 -123.087003633369
346644, "PFI10", "AMAZON COMMUNITY GARDEN", 44.028262127686 -123.086666607467
335872, "SFS30", "W 4TH AVE - MADISON ST", 44.0554454245399 -123.103338060611
314664, "SFS30", "W 3RD AVE - MONROE ST", 44.0572650648564 -123.106098456447
335866, "SFS30", "W 7TH AVE - MARKET ST", 44.0518349118347 -123.144098843549
341881, "SFS30", "14TH AND POLK", 44.0443540389081 -123.114830180198
346136, "PFI10", "SOUTHSIDE UNDER FERRY STREET BRIDGE ", 44.0576872970731 -123.084435519236
330088, "PFI10", "WJ SECTION ONE #4", 44.0575331903233 -123.100578083028
337081, "SFS30", "W 5TH ALY/VAN BUREN ST", 44.053821188251 -123.109417650273
348655, "PFI10", "DELTA PONDS: MIDDLE OF OUTER PENINSULA ", 44.0714003677356 -123.113850403888
324957, "SFS30", "I5 SB ONRP/RIVERVIEW ST", 44.0428268022109 -123.051653061836
349239, "PFI10", "WJ: S 1ST UNDER 105", 44.0585774369797 -123.100897380621
354095, "PFI10", "AB- UPSTREAM OF OLD BOAT RAMP", 44.0498317337212 -123.063786251642
363611, "SFS30", "E 16TH AVE/RIVERVIEW ST", 44.0415951743647 -123.05176279336
337254, "PFI10", "MONROE: NORTH END", 44.0497118416639 -123.106041869166
339279, "PFI10", "WASHBURNE N SIDE ", 44.038059305231 -123.068885495366
342813, "PFI10", "WEST BANK SOUTH OF FORMAC BRIDGE", 44.087101225812 -123.119382495561
352341, "PFI10", "6TH ON RAMP AT I-105", 44.0536595119083 -123.099929319708
359214, "PFI10", "MLK: W PLAYGROUND ", 44.0489677563481 -123.120639065081
361953, "PFI10", "LONE OAK #2", 44.09898848819 -123.12240023024
346452, "PFI10", "SK: FRANKLIN TUNNELS ", 44.0447846639211 -123.055919062674
352427, "SFS30", "959 TERRY ST", 44.0520012013752 -123.187503846016
347764, "SWM30", "CHAMBERS CONNECTOR BOWL AREA", 44.062595229053 -123.11681277176
357577, "SFS30", "MADISON ST/W 6TH AVE", 44.0532552977918 -123.103329276113
353711, "PFI10", "LONE OAK PARK", 44.0993266484226 -123.122401434833
354718, "PFI10", "WJ- SEC 2 WASHINGTON SIDE ", 44.0548352155359 -123.101442463812
322842, "SFS30", "MONROE ALY/W 1ST AVE", 44.0587405972997 -123.10528225891
313321, "SFS30", "W 1ST AVE - BLAIR BLVD", 44.0587689425994 -123.112379307316
317147, "PFI10", "OAK PATCH WEST TRASH CAN", 44.0471689506128 -123.137516555447
340180, "PFI10", "WJ: NE 6TH/WASH 1", 44.0536658203787 -123.099912986358
366621, "SFS30", "WALNUT ST/FRANKLIN BLVD", 44.0449403749723 -123.061484692514
342797, "PFI10", "WEST BANK BELOW OAKLEIGH FILBERT GROVE", 44.0770222320466 -123.11506458874
330301, "PFI10", "WJ: NW 6TH AND JEFF 3", 44.053523207802 -123.102022292735
336770, "PFI10", "WB: UPSTREAM ISLAND", 44.0680371104377 -123.114381743308
332502, "PFI10", "WJ- SEC 4 FIELD", 44.0528681990786 -123.100887662377
344494, "PFI10", "AC- SOUTH BANK AT HAYES", 44.0422759050169 -123.122168898257
355599, "PFI10", "MJ: BELOW RIVER HOUSE ", 44.0644944477338 -123.105354008524
327127, "PFI10", "WESTMORELAND: BETWEEN PATH AND LOT", 44.0415070673953 -123.115982998608
336758, "PFI10", "WJ: BEHIND BATHROOMS 1", 44.0572997153001 -123.101526554742
337320, "PFI10", "DELTA PONDS: PENINSULA ", 44.0743277687245 -123.113969560324
334629, "PFI10", "AC: OAK PATCH EAST", 44.046116944433 -123.132004928679
362484, "PFI10", "LONE OAK: E GUARD RAIL", 44.0992650981369 -123.122423748449
352235, "PFI10", "SB- DOWNSTREAM OF FERRY STREET BRIDGE #2", 44.0582787988058 -123.085149933304
328599, "PFI10", "AB- ON RIVER DOWNSTREAM OF NEW BOAT RAMP.", 44.0523582262644 -123.079892740571
346526, "SFS30", "ACROSS FROM 4765 PACIFIC AVE", 44.0572150643923 -123.181667198207
340157, "SFS30", "W 14TH AVE - CHAMBERS ST", 44.0444363128307 -123.116457422703
342998, "PFI10", "MJ- BELOW ORG BATHROOM ", 44.0638620822723 -123.102652732453
333191, "PFI10", "BERTELSEN SOUTH MIDWAY #2", 44.0549672289361 -123.159761327575
368181, "PFI10", "ALEXANDER LOOP", 44.0767727065027 -123.109569883013
345775, "PFI10", "JUNGLE ISLAND #4", 44.0688670055479 -123.114945811718
366812, "SFS30", "214 TAYLOR ST", 44.0572056094268 -123.114273424391
326761, "PFI10", "GARFIELD PARK- SOUTH BANK #1", 44.0422504991247 -123.120710439918
360046, "SFS30", "SEE PIN LOCATION", 44.0440198672168 -123.053984445699
332066, "PFI10", "N GRANT 2", 44.0426908613196 -123.119977961656
337678, "PFI10", "BERTELSEN NA- AT 5TH/BAILEY HILL", 44.0541937065927 -123.148011027306
330117, "PFI10", "WJ SECTION TWO #21", 44.0552133449412 -123.100612378718
328758, "SFS30", "HWY 99N/ROOSEVELT BLVD", 44.0640426672468 -123.137674123408
335047, "PFI10", "SKINNER ISLAND #1", 44.0597505145993 -123.08783679262
332728, "PFI10", "WJ- NEAR 6TH STREAM ON RAMP", 44.0534908952956 -123.100092852781
363573, "PFI10", "UNDER OAK PATCH BRIDGE", 44.0462272963862 -123.135280560985
352976, "SFS30", "195 CAP CT", 44.0582262048106 -123.150884525483
338211, "SFS30", "W 18TH AVE/CHAMBERS ST", 44.0404397853148 -123.117685163776
330895, "PFI10", "WJ: CLARK AND WASHINGTON ", 44.059822656511 -123.100372413709
323802, "PFI10", "WESTMORELAND- ON CREEK NORTH SIDE ", 44.0423427751074 -123.116029435693
354452, "PFI10", "GARFIELD: N PATH E GRANT", 44.0426326191736 -123.119610313794
352023, "PFI10", "WJ- SEC 2 UNDER I-105", 44.055332155287 -123.100859461483
346730, "PFI11", "SB: UNDER FERRY", 44.0575700471692 -123.084408025931
346724, "PFI10", "WJ: W END OF HORSESHOE PIT", 44.0582571598206 -123.101460182649
344655, "PFI10", "AB: UPSTREAM FROHNMAYER ", 44.0519036669079 -123.06927824148
360913, "SFS30", "W 1ST AVE - BLAIR BLVD", 44.0587689425994 -123.112379307316
358254, "PFI10", "EAST SIDE OF DELTA PONDS SOUTH END", 44.0790320146026 -123.102715258854
357167, "SFS30", "PARK VIEW DR - MATT DR", 44.0975020606396 -123.069260825425
345577, "SFS30", "W 1ST AVE/PREMIER ST", 44.0580904664584 -123.169579081578
347360, "PFI10", "GUDUKUT", 44.0446460555955 -123.126331105267
345561, "PFI11", "SKINNER: ON BANK NEXT TO ISLAND", 44.0593375504791 -123.087361976082
328969, "PFI10", "WEST BANK- BEHIND MEXICAN RESTAURANT ", 44.0712800392846 -123.116430722901
341707, "SFS30", "BETWEEN 1040 AND 1050 IN THE FERRY STREET ALLEY.", 44.0486163423033 -123.08584558011
337685, "SFS30", "SEE PIN LOCATION", 44.0548392229791 -123.098730850531
346732, "PFI10", "SB: LOT BY 19 TABLES", 44.0604323157874 -123.094988089247
316663, "PFI10", "S KNICKERBOCKER: DOWNSTREAM BRIDGE", 44.0448537906072 -123.053076754361
352021, "PFI10", "WJ- NORTH OF HORSESHOE PIT #4", 44.0584539598154 -123.101176116685
352035, "PFI10", "WJ- SEC 4 UNDER I-105 #2", 44.0529843725067 -123.10056518976
328799, "PFI10", "MJ: UPSTREAM FROM ISLAND ON RIVER", 44.0676745196499 -123.113273721055
346726, "PFI10", "WJ: 6TH ON RAMP 5", 44.0535907983813 -123.099608244538
330868, "PFI10", "WJ: CLARK AND JEFFERSON 1", 44.0601542708418 -123.101638574148
352960, "PFI10", "GARFIELD: E GRANT N PATH", 44.0427356614328 -123.119688556913
338207, "SFS30", "W 18TH AVE/CHAMBERS ST", 44.0404397853148 -123.117685163776
337652, "SFS30", "W 3RD AVE/JACKSON ST", 44.0565596232918 -123.107897644576
335045, "PFI10", "ON THE BANK NEAR SKINNER ISLAND", 44.0593262847671 -123.087297814314
333434, "SFS30", "E BROADWAY/ALDER ST", 44.0496022962733 -123.080196203402
338213, "SFS30", "CHAMBERS ST/W 18TH AVE", 44.0404284372522 -123.117673312996
332716, "PFI10", "WJ- SEC 2 NEAR TRACKS", 44.0562763144189 -123.101454365246
339643, "SWM30", "AB: UNDER FERRY", 44.0584773797335 -123.08365950619
326763, "PFI10", "DELTA PONDS BOAT RAMP", 44.0759902986079 -123.10855024883
330115, "PFI10", "WJ SECTION TWO #19", 44.0552461676288 -123.100557983245
321018, "PFI10", "SCOBERT PARK", 44.0551368743644 -123.109953823532
342583, "SFS30", "STEWART RD", 44.0502289448976 -123.157189288593
360044, "SFS30", "W 5TH ALY. ", 44.0538988171955 -123.109128605343
357367, "PFI10", "WHILAMUT NA- HAMMER THROW FIELD", 44.0540558887376 -123.069952994011
353101, "PFI10", "MEADOWLARK P: N TRACKS W CREEK", 44.0605178626221 -123.193269538343
355570, "PFI10", "MJ- UNDER THE BLUE OVERLOOK AT RIVERHOUSE ", 44.0645681295581 -123.106187215361
333193, "PFI10", "SEE PIN LOCATION", 44.0550947986731 -123.16087416486
334824, "PFI10", "SB- ACROSS FROM ISLAND", 44.0596196569599 -123.088492449232
347606, "PFI10", "WJ: WASH AND 6TH", 44.0531418611288 -123.100444252832
345011, "PFI10", "AMAZON: W CREEK N 33RD", 44.021708339018 -123.081927500459
334830, "PFI10", "SB- JUST DOWNSTREAM OF FERRY STREET BRIDGE", 44.0576529035293 -123.084443536108
283650, "SWM30", "SEE PIN LOCATION", 44.051902247761 -123.124606348008
333839, "PFI10", "TS- JUST SOUTH OF FENCE", 44.0683506675946 -123.138637884914
346256, "PFI10", "WJ- SEC 4 OFF RAMP #2", 44.0530613998403 -123.101547818163
350434, "PFI10", "WESTMORELAND- WEST SIDE OF PARK NEAR BI-MART", 44.0390958952487 -123.116032834681
349171, "PFI10", "WESTMORELAND: E ALBERTSONS ", 44.041123045599 -123.115583277754
332528, "PFI10", "S. SKINNER FLAT #4", 44.0570792535471 -123.096046088961
329108, "PFI10", "AB: UPSTREAM FROM FRONMEYER #2", 44.051905219401 -123.069614888443
342971, "PFI10", "SB- 19 TABLES AREA", 44.0599665714946 -123.093407040998
327131, "PFI10", "WJ - WEST OF SKATE PARK", 44.0578146031564 -123.101396289301
336772, "PFI10", "WB: UNDER MERRY BRIDGE", 44.0847987224309 -123.119961715844
330303, "PFI10", "WJ: NE 6TH AND JEFF 1", 44.0537064571473 -123.101712197536
353698, "PFI10", "6TH OFF RAMP AT JEFFERSON ", 44.0536898955293 -123.101900756083
342795, "PFI10", "WJ- SEC 1 NEXT TO HORSESHOE PIT #1", 44.0582971489434 -123.100619730334
340182, "PFI10", "WJ: N 1ST ON JEFFERSON ", 44.0591899334571 -123.101675056347
326207, "PFI10", "GARFIELD", 44.0425968180019 -123.119397302803
326213, "SFS30", "45 SILVER LN", 44.0960345225583 -123.129210044741
364020, "SFS30", "THRONE DR - UNTHANK ST", 44.0683610556093 -123.18242525118
345788, "PFI10", "SCOBERT- SE ALONG THE FENCE", 44.0550457415574 -123.110126550954
332500, "PFI10", "WJ- UNDER I-105 OFF RAMP", 44.0531327895018 -123.101709077252
330317, "PFI10", "EAST OF RICHARDSON BRIDGE", 44.0463984992336 -123.141779149171
330288, "PFI10", "WJ: SW 5TH AND WASH 3", 44.0541030825348 -123.100840352262
346478, "PFI10", "GARFIELD: N GRANT 1", 44.0426307105488 -123.121317999286
357575, "SFS30", "72 LEA AVE", 44.0977517783327 -123.13058927631
347766, "SWM30", "CHAMBERS CONNECTOR: ABOVE BOWL", 44.0626973463926 -123.117063939475
313323, "SFS30", "W 2ND AVE - CHAMBERS ST", 44.0574921658612 -123.116297797811
322840, "PFI10", "GARFIELD PARK- SOUTH SIDE ACROSS FROM MATHEWS", 44.0423635181582 -123.122415865999
349039, "SFS30", "E 11TH AVE - FERRY ALY", 44.0482487648581 -123.08588751436
350540, "PFI10", "AC: OAK PATCH WEST ", 44.0468239902599 -123.137334705685
361945, "PFI10", "LONE OAK #1", 44.0992683877239 -123.12240964771
359202, "PFI10", "WB: INTEGRITY AUTO", 44.0692404090183 -123.117343373118
366780, "SFS30", "W 7TH ALY/TYLER ST", 44.0516216391829 -123.110996901751
346450, "PFI11", "AB: FERRY ST BY RIVER ", 44.0581246557983 -123.083483219971
338617, "SFS30", "JANISSE ST - WALLIS ST", 44.0446596650906 -123.155653570558
342805, "PFI10", "WJ: N SIDE OF FLYOVER", 44.056705710861 -123.100747329231
362519, "SFS30", "SEE PIN LOCATION: (W 11TH AND RANDY PAPE)", 44.0479271047829 -123.172723553864
342811, "PFI10", "6TH ON RAMP #1", 44.0536661567811 -123.100026613973
345830, "PFI10", "6TH ON-RAMP TO I-105 #2", 44.0536389970752 -123.099711572698
342839, "PFI10", "WJ: WASH AND CHESH 2", 44.0606433467982 -123.100478061628
358861, "PFI10", "AMAZON: S SKATEBOWL", 44.0254484270913 -123.081949214484
366757, "SFS30", "W 13TH AVE/TAYLOR ST", 44.0455507685762 -123.113999052938
362525, "SFS30", "1520 W 5TH AVE", 44.0541154518534 -123.115966323491
334005, "PFI10", "SEE PIN LOCATION", 44.0642719032957 -123.104754509758
319829, "SFS30", "50 RUBY AVE", 44.0982904702705 -123.130319522161
345373, "PFI10", "SK: ABOVE ELECTRIC BOX", 44.0441102855909 -123.052030971519
323790, "SFS30", "321 COUNTRY CLUB RD", 44.0643245523391 -123.089301686506
357005, "PFI10", "RASOR PARK- NEAR GRAFFITI ALLEY", 44.0726942131139 -123.117445432538
353263, "PFI10", "WJ- SEC 1 NEXT TO PILING ", 44.058490491965 -123.101241493925
335858, "PFI10", "GOLDEN GARDENS- NEAR MAIN POND", 44.0948912988578 -123.178374938939
342420, "PFI10", "GARFIELD: S GRANT 2", 44.0422715922741 -123.120661549309
335870, "SFS30", "W 4TH AVE - BLAIR BLVD", 44.0554501631839 -123.109118985271
316071, "SFS30", "MONROE ST/W 3RD ALY", 44.0559977077889 -123.104840402513
352627, "PFI10", "SB - 19 TABLES", 44.0602423323879 -123.093996877246
333226, "PFI10", "WJ: W SKATE BOWL", 44.0578176420174 -123.101574093522
331357, "PFI10", "WEST OF BOAT RAMP, SKINNERS.", 44.0591297742764 -123.086794696375
335131, "PFI10", "AB: JUST E ROAD ENTRANCE", 44.056651407487 -123.080824445417
337732, "SFS30", "CITY VIEW ST/W 11TH AVE", 44.0478314613929 -123.127866471385
333232, "PFI10", "MJ: RIVERHOUSE FILBERTS", 44.0637056969215 -123.105462320356
346685, "PFI10", "OAK PATCH EAST- SOUTH SIDE OF HILL", 44.046178828236 -123.131952198963
339051, "PFI10", "WEST BANK FLOODWAY", 44.0650171635577 -123.173128442832
343925, "PFI10", "S. SKINNER- 2ND AND LINCOLN ", 44.0576884111316 -123.096950281799
360642, "SFS30", "810 E 13TH AVE", 44.0453351340059 -123.079928369297
346849, "PFI10", "SEE PIN LOCATION", 43.9967726559941 -123.080525324742
339044, "PFI10", "AMAZON PARK ASH GROVE", 44.0303719432802 -123.087358247977
364343, "PFI10", "TUGMAN: S END", 44.0132058392775 -123.085695267799
360643, "SFS30", "W 10TH AVE/MADISON ST", 44.0488360411425 -123.10334423386
352197, "PFI10", "SKINNERS BUTTE NORTH ", 44.0597569904537 -123.092131564315
328613, "PFI10", "MJ- BELOW ROSE GARDEN", 44.0637662323123 -123.102369639177
337733, "SFS30", "W 13TH AVE/GARFIELD ST", 44.0455661918353 -123.123129684036
331342, "PFI10", "AC: BELOW HILTON ", 44.0467574913776 -123.151458275314
357979, "PFI11", "SOUTH KNICK- UNDER CAUSEWAY ", 44.0442889267617 -123.050941282846
321623, "SFS30", "OWEN LOOP NORTH  - ED CONE BLVD", 44.0537029018882 -123.191803274189
343918, "PFI10", "WEST BANK: BELOW ARBOR ST", 44.0814207985114 -123.116694247885
335130, "PFI10", "DP: PENINSULA ", 44.0717754030996 -123.113541561966
313691, "SWM30", "SEE PIN LOCATION", 44.058514230197 -123.083622002355
328607, "PFI10", "AB: BY MLK BRIDGE", 44.0594242865041 -123.075800101107
341882, "SFS30", "GREENWAY PED/BIKE BRIDGE", 44.0684225644244 -123.111573261365
352626, "PFI10", "105 OFF RAMP AT 6TH #3", 44.0536092515682 -123.10214435819
366583, "PFI10", "RASOR PARK- SOUTH END", 44.0721493178087 -123.117524087303
330909, "SFS30", "HAYES ST - W 10TH ALY", 44.0481594548296 -123.121608066781
335871, "SFS30", "JACKSON ST - W 3RD AVE", 44.0565208988618 -123.107901964973
352154, "PFI10", "AMAZON: N HILYARD CTR 2", 44.0312822200875 -123.082501232522
316716, "SWM30", "CHAMBERS CONNECTOR EAST SIDE", 44.0616764387641 -123.117141053513
353262, "PFI10", "WJ- SEC 1 NORTH OF PITS", 44.0583918379709 -123.101629926266
323949, "SFS30", " (19TH ALLEYWAY)", 44.0383802896775 -123.090428345128
362524, "SFS30", "W 5TH AVE/ALMADEN ST", 44.0544065965541 -123.115468918008
361987, "PFI10", "JEFFERSON: CENTER OF DOG PARK", 44.042734241475 -123.102433088696
366756, "SFS30", "2805 SHADOW VIEW DR", 44.0936171505413 -123.060009698657
316299, "SFS30", "VAN BUREN ST - W 1ST AVE", 44.0587420173158 -123.109428685305
342810, "PFI10", "WJ: 6TH ON RAMP 1", 44.0535990577243 -123.0997299538
320059, "SFS30", "ROBIN HOOD AVE - SHERWOOD PL", 44.0760113919074 -123.104770430308
342804, "PFI10", "WJ- SEC 1 WASH #4", 44.0579536734786 -123.100441620239
309346, "PFI10", "EAST BANK- BELOW MARIST FOOTBALL FIELD ", 44.0862822483583 -123.11791576171
